RecordId,Text,SentimentLabel,WordCount,Source
NLP-000419,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
NLP-000420,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000421,"Standard service, nothing exceptional.",Neutral,4,Survey
NLP-000422,"Average experience overall, may try again.",Neutral,6,Review
NLP-000423,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000424,The team went above and beyond to help us.,Positive,9,Survey
NLP-000425,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000426,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000427,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000428,The team went above and beyond to help us.,Positive,9,SocialMedia
NLP-000429,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000430,"Terrible experience, product broke after one week.",Negative,7,Chat
NLP-000431,"Received the item, still evaluating its features.",Neutral,7,Survey
NLP-000432,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000433,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000434,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000435,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000436,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000437,Product arrived on time as described.,Neutral,6,Survey
NLP-000438,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000439,Product arrived on time as described.,Neutral,6,Review
NLP-000440,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000441,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000442,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000443,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000444,It works as expected for basic needs.,Neutral,7,SocialMedia
NLP-000445,"Would not recommend, multiple bugs in the software.",Negative,8,SocialMedia
NLP-000446,It works as expected for basic needs.,Neutral,7,SocialMedia
NLP-000447,"Terrible experience, product broke after one week.",Negative,7,SocialMedia
NLP-000448,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000449,The team went above and beyond to help us.,Positive,9,Review
NLP-000450,Waited on hold for 45 minutes with no resolution.,Negative,9,Survey
NLP-000451,It works as expected for basic needs.,Neutral,7,Chat
NLP-000452,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000453,Waited on hold for 45 minutes with no resolution.,Negative,9,Chat
NLP-000454,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000455,Product arrived on time as described.,Neutral,6,Chat
NLP-000456,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000457,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000458,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000459,"Average experience overall, may try again.",Neutral,6,Email
NLP-000460,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000461,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000462,The team went above and beyond to help us.,Positive,9,Email
NLP-000463,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000464,It works as expected for basic needs.,Neutral,7,Review
NLP-000465,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000466,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000467,Product arrived on time as described.,Neutral,6,Chat
NLP-000468,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000469,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000470,Product arrived on time as described.,Neutral,6,Chat
NLP-000471,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000472,"Received the item, still evaluating its features.",Neutral,7,Survey
NLP-000473,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000474,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000475,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000476,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000477,The team went above and beyond to help us.,Positive,9,Chat
NLP-000478,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000479,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000480,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000481,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000482,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000483,The team went above and beyond to help us.,Positive,9,Chat
NLP-000484,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000485,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000486,It works as expected for basic needs.,Neutral,7,SocialMedia
NLP-000487,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000488,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000489,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000490,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000491,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000492,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000493,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000494,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000495,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000496,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000497,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000498,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000499,Product arrived on time as described.,Neutral,6,Ticket
NLP-000500,It works as expected for basic needs.,Neutral,7,Chat
NLP-000501,The team went above and beyond to help us.,Positive,9,Review
NLP-000502,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000503,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000504,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000505,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000506,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000507,"Standard service, nothing exceptional.",Neutral,4,Survey
NLP-000508,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000509,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000510,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000511,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000512,The team went above and beyond to help us.,Positive,9,Survey
NLP-000513,It works as expected for basic needs.,Neutral,7,Review
NLP-000514,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000515,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000516,"Best purchase I have made this year, highly recommend.",Positive,9,Email
NLP-000517,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000518,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000519,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000520,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000521,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000522,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000523,Product arrived on time as described.,Neutral,6,Email
NLP-000524,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000525,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000526,"Average experience overall, may try again.",Neutral,6,Email
NLP-000527,The team went above and beyond to help us.,Positive,9,Email
NLP-000528,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000529,"Average experience overall, may try again.",Neutral,6,Email
NLP-000530,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000531,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000532,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000533,The team went above and beyond to help us.,Positive,9,Survey
NLP-000534,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000535,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000536,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000537,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000538,"Great customer service, issue resolved quickly.",Positive,6,Survey
NLP-000539,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000540,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000541,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000542,The team went above and beyond to help us.,Positive,9,Survey
NLP-000543,The team went above and beyond to help us.,Positive,9,Email
NLP-000544,The team went above and beyond to help us.,Positive,9,Email
NLP-000545,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000546,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000547,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000548,Customer support was unhelpful and rude.,Negative,6,Review
NLP-000549,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000550,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000551,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000552,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000553,It works as expected for basic needs.,Neutral,7,SocialMedia
NLP-000554,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000555,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000556,The team went above and beyond to help us.,Positive,9,Chat
NLP-000557,Product arrived on time as described.,Neutral,6,Survey
NLP-000558,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000559,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000560,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000561,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000562,Product arrived on time as described.,Neutral,6,Review
NLP-000563,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000564,The team went above and beyond to help us.,Positive,9,Survey
NLP-000565,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000566,"Would not recommend, multiple bugs in the software.",Negative,8,SocialMedia
NLP-000567,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000568,"Average experience overall, may try again.",Neutral,6,Review
NLP-000569,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000570,It works as expected for basic needs.,Neutral,7,Email
NLP-000571,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000572,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000573,"Terrible experience, product broke after one week.",Negative,7,SocialMedia
NLP-000574,It works as expected for basic needs.,Neutral,7,Email
NLP-000575,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000576,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000577,Product arrived on time as described.,Neutral,6,Chat
NLP-000578,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000579,The team went above and beyond to help us.,Positive,9,Review
NLP-000580,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
