RecordId,Text,SentimentLabel,WordCount,Source
NLP-000419,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000420,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000421,It works as expected for basic needs.,Neutral,7,Review
NLP-000422,It works as expected for basic needs.,Neutral,7,Email
NLP-000423,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000424,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000425,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000426,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000427,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000428,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000429,"Absolutely love this product, exceeded my expectations!",Positive,7,Email
NLP-000430,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000431,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000432,"Great customer service, issue resolved quickly.",Positive,6,Survey
NLP-000433,Product arrived on time as described.,Neutral,6,Ticket
NLP-000434,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000435,The team went above and beyond to help us.,Positive,9,Email
NLP-000436,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000437,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
NLP-000438,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000439,Customer support was unhelpful and rude.,Negative,6,Review
NLP-000440,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000441,It works as expected for basic needs.,Neutral,7,Survey
NLP-000442,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000443,It works as expected for basic needs.,Neutral,7,Review
NLP-000444,"Absolutely love this product, exceeded my expectations!",Positive,7,Ticket
NLP-000445,"Terrible experience, product broke after one week.",Negative,7,Review
NLP-000446,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000447,"Terrible experience, product broke after one week.",Negative,7,Review
NLP-000448,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000449,"Average experience overall, may try again.",Neutral,6,Email
NLP-000450,Product arrived on time as described.,Neutral,6,Survey
NLP-000451,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000452,The team went above and beyond to help us.,Positive,9,Chat
NLP-000453,It works as expected for basic needs.,Neutral,7,Chat
NLP-000454,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000455,The team went above and beyond to help us.,Positive,9,Email
NLP-000456,It works as expected for basic needs.,Neutral,7,SocialMedia
NLP-000457,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000458,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000459,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000460,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000461,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000462,Customer support was unhelpful and rude.,Negative,6,Review
NLP-000463,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000464,"Terrible experience, product broke after one week.",Negative,7,Review
NLP-000465,The team went above and beyond to help us.,Positive,9,Survey
NLP-000466,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000467,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000468,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000469,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000470,The team went above and beyond to help us.,Positive,9,Survey
NLP-000471,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000472,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000473,Very disappointed with the quality for the price.,Negative,8,Ticket
NLP-000474,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000475,"Absolutely love this product, exceeded my expectations!",Positive,7,Review
NLP-000476,The team went above and beyond to help us.,Positive,9,Email
NLP-000477,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000478,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000479,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000480,Product arrived on time as described.,Neutral,6,Review
NLP-000481,The team went above and beyond to help us.,Positive,9,Review
NLP-000482,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000483,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000484,Waited on hold for 45 minutes with no resolution.,Negative,9,Chat
NLP-000485,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000486,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000487,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000488,Very disappointed with the quality for the price.,Negative,8,Ticket
NLP-000489,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000490,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000491,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000492,"Best purchase I have made this year, highly recommend.",Positive,9,Email
NLP-000493,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000494,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000495,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000496,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000497,Fantastic quality and fast delivery.,Positive,5,Chat
NLP-000498,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000499,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000500,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000501,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000502,It works as expected for basic needs.,Neutral,7,Email
NLP-000503,The team went above and beyond to help us.,Positive,9,Review
NLP-000504,"Absolutely love this product, exceeded my expectations!",Positive,7,Ticket
NLP-000505,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000506,It works as expected for basic needs.,Neutral,7,Review
NLP-000507,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000508,"Terrible experience, product broke after one week.",Negative,7,SocialMedia
NLP-000509,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000510,"Received the item, still evaluating its features.",Neutral,7,Survey
NLP-000511,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000512,The team went above and beyond to help us.,Positive,9,Survey
NLP-000513,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000514,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000515,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000516,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000517,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000518,Product arrived on time as described.,Neutral,6,Review
NLP-000519,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000520,Fantastic quality and fast delivery.,Positive,5,Chat
NLP-000521,Product arrived on time as described.,Neutral,6,Email
NLP-000522,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000523,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000524,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000525,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000526,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000527,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000528,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000529,Waited on hold for 45 minutes with no resolution.,Negative,9,Survey
NLP-000530,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000531,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000532,"Average experience overall, may try again.",Neutral,6,Email
NLP-000533,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000534,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000535,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000536,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000537,The team went above and beyond to help us.,Positive,9,Chat
NLP-000538,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000539,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000540,It works as expected for basic needs.,Neutral,7,Chat
NLP-000541,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000542,The team went above and beyond to help us.,Positive,9,Email
NLP-000543,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000544,Product arrived on time as described.,Neutral,6,Chat
NLP-000545,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000546,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000547,"Received the item, still evaluating its features.",Neutral,7,Survey
NLP-000548,Product arrived on time as described.,Neutral,6,Ticket
NLP-000549,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000550,"Average experience overall, may try again.",Neutral,6,Email
NLP-000551,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000552,"Standard service, nothing exceptional.",Neutral,4,Survey
NLP-000553,The team went above and beyond to help us.,Positive,9,Email
NLP-000554,Product arrived on time as described.,Neutral,6,Review
NLP-000555,It works as expected for basic needs.,Neutral,7,Email
NLP-000556,Fantastic quality and fast delivery.,Positive,5,Chat
NLP-000557,Product arrived on time as described.,Neutral,6,Chat
NLP-000558,The team went above and beyond to help us.,Positive,9,Survey
NLP-000559,The team went above and beyond to help us.,Positive,9,Email
NLP-000560,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000561,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000562,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000563,The team went above and beyond to help us.,Positive,9,Chat
NLP-000564,"Average experience overall, may try again.",Neutral,6,Review
NLP-000565,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000566,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000567,"Great customer service, issue resolved quickly.",Positive,6,Chat
NLP-000568,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000569,The team went above and beyond to help us.,Positive,9,Email
NLP-000570,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000571,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000572,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000573,"Terrible experience, product broke after one week.",Negative,7,SocialMedia
NLP-000574,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000575,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000576,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000577,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000578,Fantastic quality and fast delivery.,Positive,5,Chat
NLP-000579,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000580,It works as expected for basic needs.,Neutral,7,Chat
NLP-000581,Product arrived on time as described.,Neutral,6,Review
NLP-000582,Product arrived on time as described.,Neutral,6,Ticket
NLP-000583,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000584,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000585,"Great customer service, issue resolved quickly.",Positive,6,Survey
NLP-000586,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000587,The team went above and beyond to help us.,Positive,9,Chat
NLP-000588,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000589,"Terrible experience, product broke after one week.",Negative,7,SocialMedia
NLP-000590,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000591,It works as expected for basic needs.,Neutral,7,Chat
NLP-000592,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000593,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000594,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000595,Product arrived on time as described.,Neutral,6,Chat
NLP-000596,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000597,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000598,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000599,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000600,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000601,"Absolutely love this product, exceeded my expectations!",Positive,7,Email
NLP-000602,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000603,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000604,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000605,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000606,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000607,Product arrived on time as described.,Neutral,6,Chat
NLP-000608,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000609,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000610,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000611,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000612,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000613,"Terrible experience, product broke after one week.",Negative,7,Chat
NLP-000614,"Absolutely love this product, exceeded my expectations!",Positive,7,Ticket
NLP-000615,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000616,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000617,The team went above and beyond to help us.,Positive,9,Review
NLP-000618,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000619,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000620,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000621,"Great customer service, issue resolved quickly.",Positive,6,Chat
NLP-000622,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000623,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000624,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000625,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000626,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000627,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000628,It works as expected for basic needs.,Neutral,7,Email
NLP-000629,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000630,It works as expected for basic needs.,Neutral,7,Survey
NLP-000631,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000632,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000633,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000634,Product arrived on time as described.,Neutral,6,Review
NLP-000635,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000636,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000637,"Great customer service, issue resolved quickly.",Positive,6,Survey
NLP-000638,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000639,"Standard service, nothing exceptional.",Neutral,4,Survey
NLP-000640,"Best purchase I have made this year, highly recommend.",Positive,9,Email
NLP-000641,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000642,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000643,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000644,The team went above and beyond to help us.,Positive,9,Review
NLP-000645,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000646,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000647,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
NLP-000648,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000649,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000650,"Absolutely love this product, exceeded my expectations!",Positive,7,Ticket
NLP-000651,"Terrible experience, product broke after one week.",Negative,7,Review
NLP-000652,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000653,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000654,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000655,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000656,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000657,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000658,The team went above and beyond to help us.,Positive,9,Chat
NLP-000659,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000660,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000661,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000662,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000663,It works as expected for basic needs.,Neutral,7,Chat
NLP-000664,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000665,"Great customer service, issue resolved quickly.",Positive,6,SocialMedia
NLP-000666,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000667,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000668,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000669,"Standard service, nothing exceptional.",Neutral,4,Survey
NLP-000670,The team went above and beyond to help us.,Positive,9,Review
NLP-000671,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000672,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000673,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000674,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
NLP-000675,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000676,Product arrived on time as described.,Neutral,6,Email
NLP-000677,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000678,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000679,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000680,"Absolutely love this product, exceeded my expectations!",Positive,7,Review
NLP-000681,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000682,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000683,"Would not recommend, multiple bugs in the software.",Negative,8,Survey
NLP-000684,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000685,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000686,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000687,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000688,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000689,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000690,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000691,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000692,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000693,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000694,Fantastic quality and fast delivery.,Positive,5,Chat
NLP-000695,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000696,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000697,Product arrived on time as described.,Neutral,6,Email
NLP-000698,Product arrived on time as described.,Neutral,6,Email
NLP-000699,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000700,"Average experience overall, may try again.",Neutral,6,Review
NLP-000701,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000702,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000703,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000704,Product arrived on time as described.,Neutral,6,Survey
NLP-000705,Very disappointed with the quality for the price.,Negative,8,Ticket
NLP-000706,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000707,Product arrived on time as described.,Neutral,6,Survey
NLP-000708,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000709,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000710,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000711,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000712,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000713,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000714,It works as expected for basic needs.,Neutral,7,SocialMedia
NLP-000715,Product arrived on time as described.,Neutral,6,Review
NLP-000716,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000717,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000718,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000719,Product arrived on time as described.,Neutral,6,Survey
NLP-000720,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
