RecordId,Text,SentimentLabel,WordCount,Source
NLP-000418,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000419,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000420,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000421,The team went above and beyond to help us.,Positive,9,Survey
NLP-000422,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000423,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000424,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000425,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000426,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000427,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000428,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000429,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000430,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000431,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000432,It works as expected for basic needs.,Neutral,7,Survey
NLP-000433,Product arrived on time as described.,Neutral,6,Survey
NLP-000434,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000435,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000436,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000437,"Standard service, nothing exceptional.",Neutral,4,Survey
NLP-000438,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000439,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000440,"Average experience overall, may try again.",Neutral,6,Ticket
NLP-000441,"Terrible experience, product broke after one week.",Negative,7,Review
NLP-000442,"Absolutely love this product, exceeded my expectations!",Positive,7,Email
NLP-000443,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000444,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000445,"Terrible experience, product broke after one week.",Negative,7,Review
NLP-000446,The team went above and beyond to help us.,Positive,9,Survey
NLP-000447,"Terrible experience, product broke after one week.",Negative,7,Chat
NLP-000448,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000449,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000450,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000451,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000452,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000453,It works as expected for basic needs.,Neutral,7,Email
NLP-000454,It works as expected for basic needs.,Neutral,7,Review
NLP-000455,"Great customer service, issue resolved quickly.",Positive,6,SocialMedia
NLP-000456,It works as expected for basic needs.,Neutral,7,Survey
NLP-000457,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000458,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000459,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000460,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000461,It works as expected for basic needs.,Neutral,7,Chat
NLP-000462,Waited on hold for 45 minutes with no resolution.,Negative,9,Survey
NLP-000463,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000464,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000465,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000466,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000467,Product arrived on time as described.,Neutral,6,Chat
NLP-000468,The team went above and beyond to help us.,Positive,9,Review
NLP-000469,Waited on hold for 45 minutes with no resolution.,Negative,9,Chat
NLP-000470,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000471,"Would not recommend, multiple bugs in the software.",Negative,8,Survey
NLP-000472,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000473,Product arrived on time as described.,Neutral,6,Review
NLP-000474,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000475,"Received the item, still evaluating its features.",Neutral,7,Survey
NLP-000476,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000477,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000478,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000479,"Absolutely love this product, exceeded my expectations!",Positive,7,Review
NLP-000480,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000481,"Absolutely love this product, exceeded my expectations!",Positive,7,Email
NLP-000482,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000483,"Average experience overall, may try again.",Neutral,6,Ticket
NLP-000484,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000485,"Absolutely love this product, exceeded my expectations!",Positive,7,Review
NLP-000486,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000487,"Great customer service, issue resolved quickly.",Positive,6,SocialMedia
NLP-000488,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000489,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000490,The team went above and beyond to help us.,Positive,9,Review
NLP-000491,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000492,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000493,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000494,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000495,"Average experience overall, may try again.",Neutral,6,Review
NLP-000496,"Standard service, nothing exceptional.",Neutral,4,Survey
NLP-000497,The team went above and beyond to help us.,Positive,9,Review
NLP-000498,"Absolutely love this product, exceeded my expectations!",Positive,7,Ticket
NLP-000499,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000500,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000501,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000502,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000503,Waited on hold for 45 minutes with no resolution.,Negative,9,Survey
NLP-000504,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000505,The team went above and beyond to help us.,Positive,9,Chat
NLP-000506,"Great customer service, issue resolved quickly.",Positive,6,SocialMedia
NLP-000507,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000508,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
NLP-000509,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000510,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000511,Waited on hold for 45 minutes with no resolution.,Negative,9,Survey
NLP-000512,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000513,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000514,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000515,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000516,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000517,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000518,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000519,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000520,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000521,"Average experience overall, may try again.",Neutral,6,Ticket
NLP-000522,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000523,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000524,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000525,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000526,The team went above and beyond to help us.,Positive,9,Chat
NLP-000527,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000528,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000529,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000530,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000531,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000532,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000533,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000534,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000535,The team went above and beyond to help us.,Positive,9,Review
NLP-000536,The team went above and beyond to help us.,Positive,9,SocialMedia
NLP-000537,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000538,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000539,"Absolutely love this product, exceeded my expectations!",Positive,7,Email
NLP-000540,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000541,The team went above and beyond to help us.,Positive,9,Review
NLP-000542,"Absolutely love this product, exceeded my expectations!",Positive,7,Ticket
NLP-000543,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000544,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000545,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000546,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000547,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000548,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000549,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000550,Product arrived on time as described.,Neutral,6,Ticket
NLP-000551,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000552,The team went above and beyond to help us.,Positive,9,Email
NLP-000553,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000554,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000555,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000556,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000557,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000558,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000559,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000560,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000561,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000562,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000563,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000564,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000565,Very disappointed with the quality for the price.,Negative,8,Ticket
NLP-000566,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000567,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000568,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000569,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000570,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000571,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000572,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000573,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000574,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000575,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000576,It works as expected for basic needs.,Neutral,7,SocialMedia
NLP-000577,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000578,"Great customer service, issue resolved quickly.",Positive,6,Survey
NLP-000579,Product arrived on time as described.,Neutral,6,Review
NLP-000580,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000581,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000582,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000583,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000584,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000585,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000586,The team went above and beyond to help us.,Positive,9,Email
NLP-000587,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000588,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000589,Very disappointed with the quality for the price.,Negative,8,Ticket
NLP-000590,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000591,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000592,Product arrived on time as described.,Neutral,6,Review
NLP-000593,The team went above and beyond to help us.,Positive,9,Email
NLP-000594,It works as expected for basic needs.,Neutral,7,Survey
NLP-000595,"Terrible experience, product broke after one week.",Negative,7,Chat
NLP-000596,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000597,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000598,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000599,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000600,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000601,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000602,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000603,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000604,"Average experience overall, may try again.",Neutral,6,Review
NLP-000605,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000606,"Best purchase I have made this year, highly recommend.",Positive,9,Email
NLP-000607,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000608,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000609,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000610,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000611,Very disappointed with the quality for the price.,Negative,8,Ticket
NLP-000612,"Great customer service, issue resolved quickly.",Positive,6,Chat
NLP-000613,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000614,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000615,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000616,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000617,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000618,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000619,"Terrible experience, product broke after one week.",Negative,7,SocialMedia
NLP-000620,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000621,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000622,Customer support was unhelpful and rude.,Negative,6,Review
NLP-000623,"Absolutely love this product, exceeded my expectations!",Positive,7,Review
NLP-000624,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000625,The team went above and beyond to help us.,Positive,9,Review
NLP-000626,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000627,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000628,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000629,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000630,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000631,"Average experience overall, may try again.",Neutral,6,Review
NLP-000632,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000633,"Average experience overall, may try again.",Neutral,6,Review
NLP-000634,"Average experience overall, may try again.",Neutral,6,Email
NLP-000635,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000636,"Would not recommend, multiple bugs in the software.",Negative,8,SocialMedia
NLP-000637,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000638,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000639,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000640,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000641,Waited on hold for 45 minutes with no resolution.,Negative,9,Chat
NLP-000642,"Great customer service, issue resolved quickly.",Positive,6,Chat
NLP-000643,"Best purchase I have made this year, highly recommend.",Positive,9,Email
NLP-000644,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000645,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000646,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000647,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000648,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000649,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000650,"Great customer service, issue resolved quickly.",Positive,6,Email
NLP-000651,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000652,The team went above and beyond to help us.,Positive,9,Email
NLP-000653,"Received the item, still evaluating its features.",Neutral,7,Survey
NLP-000654,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000655,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000656,The team went above and beyond to help us.,Positive,9,Chat
NLP-000657,"Terrible experience, product broke after one week.",Negative,7,Review
NLP-000658,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000659,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000660,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000661,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000662,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000663,Product arrived on time as described.,Neutral,6,Review
NLP-000664,It works as expected for basic needs.,Neutral,7,Review
NLP-000665,"Received the item, still evaluating its features.",Neutral,7,Survey
NLP-000666,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000667,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000668,Product arrived on time as described.,Neutral,6,Ticket
NLP-000669,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000670,"Absolutely love this product, exceeded my expectations!",Positive,7,Email
NLP-000671,The team went above and beyond to help us.,Positive,9,SocialMedia
NLP-000672,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000673,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000674,Product arrived on time as described.,Neutral,6,Review
NLP-000675,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000676,"Average experience overall, may try again.",Neutral,6,Ticket
NLP-000677,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000678,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000679,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000680,"Best purchase I have made this year, highly recommend.",Positive,9,SocialMedia
NLP-000681,Very disappointed with the quality for the price.,Negative,8,Chat
NLP-000682,"Would not recommend, multiple bugs in the software.",Negative,8,SocialMedia
NLP-000683,It works as expected for basic needs.,Neutral,7,Email
NLP-000684,"Absolutely love this product, exceeded my expectations!",Positive,7,Ticket
NLP-000685,"Received the item, still evaluating its features.",Neutral,7,SocialMedia
NLP-000686,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000687,Customer support was unhelpful and rude.,Negative,6,Ticket
NLP-000688,"Best purchase I have made this year, highly recommend.",Positive,9,Email
NLP-000689,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000690,"Received the item, still evaluating its features.",Neutral,7,Chat
NLP-000691,"Received the item, still evaluating its features.",Neutral,7,Ticket
NLP-000692,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000693,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000694,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000695,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000696,Product arrived on time as described.,Neutral,6,SocialMedia
NLP-000697,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000698,Very disappointed with the quality for the price.,Negative,8,SocialMedia
NLP-000699,It works as expected for basic needs.,Neutral,7,Survey
NLP-000700,The team went above and beyond to help us.,Positive,9,Review
NLP-000701,"Average experience overall, may try again.",Neutral,6,Email
NLP-000702,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000703,It works as expected for basic needs.,Neutral,7,Review
NLP-000704,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000705,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000706,"Would not recommend, multiple bugs in the software.",Negative,8,SocialMedia
NLP-000707,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000708,"Standard service, nothing exceptional.",Neutral,4,SocialMedia
NLP-000709,Fantastic quality and fast delivery.,Positive,5,Survey
NLP-000710,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000711,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000712,"Would not recommend, multiple bugs in the software.",Negative,8,Survey
NLP-000713,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000714,"Average experience overall, may try again.",Neutral,6,Review
NLP-000715,It works as expected for basic needs.,Neutral,7,Email
NLP-000716,"Standard service, nothing exceptional.",Neutral,4,Ticket
NLP-000717,It works as expected for basic needs.,Neutral,7,Review
NLP-000718,Customer support was unhelpful and rude.,Negative,6,Review
NLP-000719,"Received the item, still evaluating its features.",Neutral,7,Review
NLP-000720,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000721,It works as expected for basic needs.,Neutral,7,Email
NLP-000722,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000723,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000724,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000725,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000726,Product arrived on time as described.,Neutral,6,Ticket
NLP-000727,"Absolutely love this product, exceeded my expectations!",Positive,7,Chat
NLP-000728,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000729,"Average experience overall, may try again.",Neutral,6,Review
NLP-000730,Product arrived on time as described.,Neutral,6,Email
NLP-000731,"Terrible experience, product broke after one week.",Negative,7,Chat
NLP-000732,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000733,Customer support was unhelpful and rude.,Negative,6,Review
NLP-000734,"Standard service, nothing exceptional.",Neutral,4,Review
NLP-000735,"Best purchase I have made this year, highly recommend.",Positive,9,Chat
NLP-000736,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000737,Very disappointed with the quality for the price.,Negative,8,Survey
NLP-000738,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000739,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000740,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000741,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000742,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000743,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000744,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000745,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000746,"Would not recommend, multiple bugs in the software.",Negative,8,Ticket
NLP-000747,"Average experience overall, may try again.",Neutral,6,Review
NLP-000748,"Average experience overall, may try again.",Neutral,6,Ticket
NLP-000749,"Average experience overall, may try again.",Neutral,6,Survey
NLP-000750,"Would not recommend, multiple bugs in the software.",Negative,8,SocialMedia
NLP-000751,Product arrived on time as described.,Neutral,6,Ticket
NLP-000752,Fantastic quality and fast delivery.,Positive,5,Review
NLP-000753,"Best purchase I have made this year, highly recommend.",Positive,9,Email
NLP-000754,Customer support was unhelpful and rude.,Negative,6,Email
NLP-000755,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000756,"Would not recommend, multiple bugs in the software.",Negative,8,Email
NLP-000757,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000758,"Great customer service, issue resolved quickly.",Positive,6,Survey
NLP-000759,"Average experience overall, may try again.",Neutral,6,Email
NLP-000760,"Average experience overall, may try again.",Neutral,6,Ticket
NLP-000761,Waited on hold for 45 minutes with no resolution.,Negative,9,Email
NLP-000762,The team went above and beyond to help us.,Positive,9,Review
NLP-000763,It works as expected for basic needs.,Neutral,7,Chat
NLP-000764,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000765,Waited on hold for 45 minutes with no resolution.,Negative,9,SocialMedia
NLP-000766,Product arrived on time as described.,Neutral,6,Ticket
NLP-000767,The team went above and beyond to help us.,Positive,9,Review
NLP-000768,The team went above and beyond to help us.,Positive,9,Review
NLP-000769,Product arrived on time as described.,Neutral,6,Ticket
NLP-000770,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000771,Customer support was unhelpful and rude.,Negative,6,SocialMedia
NLP-000772,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000773,Fantastic quality and fast delivery.,Positive,5,Chat
NLP-000774,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000775,Customer support was unhelpful and rude.,Negative,6,Chat
NLP-000776,The team went above and beyond to help us.,Positive,9,Review
NLP-000777,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000778,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000779,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000780,Very disappointed with the quality for the price.,Negative,8,Email
NLP-000781,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000782,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000783,Fantastic quality and fast delivery.,Positive,5,SocialMedia
NLP-000784,The team went above and beyond to help us.,Positive,9,Review
NLP-000785,"Great customer service, issue resolved quickly.",Positive,6,Review
NLP-000786,Very disappointed with the quality for the price.,Negative,8,Ticket
NLP-000787,"Terrible experience, product broke after one week.",Negative,7,Chat
NLP-000788,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000789,"Terrible experience, product broke after one week.",Negative,7,Ticket
NLP-000790,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000791,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000792,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000793,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000794,Waited on hold for 45 minutes with no resolution.,Negative,9,Ticket
NLP-000795,"Terrible experience, product broke after one week.",Negative,7,Survey
NLP-000796,Waited on hold for 45 minutes with no resolution.,Negative,9,Survey
NLP-000797,"Absolutely love this product, exceeded my expectations!",Positive,7,SocialMedia
NLP-000798,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
NLP-000799,Customer support was unhelpful and rude.,Negative,6,Survey
NLP-000800,Fantastic quality and fast delivery.,Positive,5,Email
NLP-000801,Product arrived on time as described.,Neutral,6,Survey
NLP-000802,"Terrible experience, product broke after one week.",Negative,7,Email
NLP-000803,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000804,Fantastic quality and fast delivery.,Positive,5,Ticket
NLP-000805,"Would not recommend, multiple bugs in the software.",Negative,8,Review
NLP-000806,"Standard service, nothing exceptional.",Neutral,4,Email
NLP-000807,"Received the item, still evaluating its features.",Neutral,7,Email
NLP-000808,Product arrived on time as described.,Neutral,6,Chat
NLP-000809,Waited on hold for 45 minutes with no resolution.,Negative,9,Chat
NLP-000810,"Best purchase I have made this year, highly recommend.",Positive,9,Review
NLP-000811,"Absolutely love this product, exceeded my expectations!",Positive,7,Review
NLP-000812,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000813,"Great customer service, issue resolved quickly.",Positive,6,SocialMedia
NLP-000814,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000815,"Average experience overall, may try again.",Neutral,6,Review
NLP-000816,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000817,Very disappointed with the quality for the price.,Negative,8,Review
NLP-000818,Product arrived on time as described.,Neutral,6,Chat
NLP-000819,The team went above and beyond to help us.,Positive,9,Email
NLP-000820,It works as expected for basic needs.,Neutral,7,Ticket
NLP-000821,"Best purchase I have made this year, highly recommend.",Positive,9,Survey
NLP-000822,"Great customer service, issue resolved quickly.",Positive,6,Survey
NLP-000823,Product arrived on time as described.,Neutral,6,Email
NLP-000824,"Absolutely love this product, exceeded my expectations!",Positive,7,Email
NLP-000825,"Great customer service, issue resolved quickly.",Positive,6,Ticket
NLP-000826,It works as expected for basic needs.,Neutral,7,Survey
NLP-000827,"Would not recommend, multiple bugs in the software.",Negative,8,Chat
NLP-000828,Waited on hold for 45 minutes with no resolution.,Negative,9,Review
NLP-000829,"Average experience overall, may try again.",Neutral,6,SocialMedia
NLP-000830,"Absolutely love this product, exceeded my expectations!",Positive,7,Survey
NLP-000831,"Average experience overall, may try again.",Neutral,6,Chat
NLP-000832,It works as expected for basic needs.,Neutral,7,Email
NLP-000833,Fantastic quality and fast delivery.,Positive,5,Chat
NLP-000834,"Best purchase I have made this year, highly recommend.",Positive,9,Ticket
NLP-000835,The team went above and beyond to help us.,Positive,9,Ticket
NLP-000836,"Standard service, nothing exceptional.",Neutral,4,Chat
NLP-000837,It works as expected for basic needs.,Neutral,7,Chat
